,Cena,Liczba_pokoi,Powierzchnia,Piętro,Lokalizacja,Opis,liczba, opis,_merge
2126,220.0,1.0,36.0,2.0,Poznań Centrum Sołacz Jeżyce ul. Szamarzewskiego,POLECAM NA SPRZEDAŻ MIESZKANIE (stan deweloperski) KAWALERKA W WYREMONTOWANEJ KAMIENICY NA JEŻYCACH. W mieszkaniu wstawiono okna PCV ogrzewanie i ciepła woda z miejskiego cieplika prąd. Mieszkanie składa się z pokoju dziennego z aneksem...,2.0, drugie piętro ,both
2127,610.0,3.0,102.0,2.0,Poznań Stare Miasto ul. Św. Rocha,Polecam do sprzedaży bardzo ładne dwupoziomowe mieszkanie przy ul. Św. Rocha położone w apartamentowcu nad Wartą Mieszkanie o powierzchni 102 m2 w budynku 3-piętrowym z cegły z roku 1998r. Na pierwszym poziomie mieści się salon z...,2.0, drugie piętro ,both
2128,207.0,1.0,38.5,2.0,Poznań Wilda ul. Rolna Traugutta Wspólna 28 Czerwca,Atrakcyjne mieszkanie o powierzchni 38 5 m2 położone przy ul. Rolnej na Wildzie! Bardzo ładne mieszkanie usytuowane na drugim piętrze w niskim bloku z cegły. Składa się z dużego pokoju z wydzieloną częścią sypialną kuchni łazienki z wc i...,2.0, drugie piętro ,both
2129,210.0,2.0,38.0,2.0,Poznań Nowe Miasto ul. Os.Piastowskie,Polecam do kupna mieszkanie ok.38m2 na drugim piętrze / blok 4 piętrowy/ na Ratajach os.Piastowskie. Lokal składa się z pokoju dziennego sypialni jasnej kuchni łazienki oraz korytarz . Mieszkanie ma niezależny układ pomieszczeń dodatkowo do...,2.0, drugie piętro ,both
2130,360.0,2.0,52.0,2.0,Poznań Stare Miasto ul. Garbary,APARTAMENTOWIEC GARBARY - MAŁE GARBARY Oferujemy do sprzedaży mieszkanie o powierzchni ok.52m2 w apartamentowcu przy ul.Garbary 95 w Poznaniu. Lokal usytuowany jest na 2 piętrze w budynku 6 piętrowym apartamentowcu wybudowanym w 2008r....,2.0, drugie piętro ,both
2131,435.0,3.0,64.0,2.0,Poznań Zawady ul. Smolna,Polecam na sprzedaż mieszkanie 3 pokojowe o powierzchni 64 m2 położone przy ulicy Smolnej. Mieszkanie w nowym budownictwie (Budimexu) na strzeżonym i bezpiecznym osiedlu z miejscem postojowym w garażu podziemnym oraz dużą i niepowtarzalną loggią...,2.0, drugie piętro ,both
2132,249.636,2.0,53.3,2.0,Poznań Baranowo Baranowo ul. Szmotulska,KUPUJĄCY NIE PŁACI PROWIZJI. Na sprzedaż apartament 2-pokojowy na nowym osiedlu z 2011r. w Baranowie pod Poznaniem. Lokal znajduje się na 2 piętrze. Lokal w stanie deweloperskim. Układ: salon z aneksem kuchennym (30 84m2) z wyjściem na taras...,2.0, drugie piętro ,both
2133,650.0,4.0,90.0,2.0,Poznań Rataje ul. Katowicka Polanka,Polecam na sprzedaż bardzo ładne 4-pokojowe mieszkanie w Poznaniu przy ul. Katowickiej (Ataner). Mieszkanie o powierzchni 90 m2 znajduje się na 2 piętrze w nowszym budynku z windą. Mieszkanie składa się z salonu częściowo połączonego z kuchnią 3...,2.0, drugie piętro ,both
2134,181.155,2.0,45.3,2.0,Poznań Centrum ul. Długa,Mieszkanie w programie MDM!!! Na sprzedaż klimatyczne mieszkanie o powierzchni 45 30m2 w samym centrum Poznania przy ulicy Długiej. Mieszkanie na 2 piętrze. Mieszkanie w stanie deweloperskim ogrzewanie gazowe. Budynek wyposażony jest w...,2.0, drugie piętro ,both
2135,325.0,3.0,50.0,2.0,Poznań Nowe Miasto Chartowo ul. Osiedle Przemysława,Nowe Miasto 3 pokoje + duży BALKON i piwnica. Dwa pokoje niezależne jasne przestronne. Blok niski z windą przystosowany dla osób niepełnosprawnych. Łazienka z WC. Mieszkanie gotowe do zamieszkania. Możliwość pozostawienia mebli....,2.0, drugie piętro ,both
2136,298.0,2.0,60.0,2.0,Poznań Centrum ul. Rybaki,BEZPIECZNA TRANSAKCJA TYLKO Z LICENCJONOWANYM POŚREDNIKIEM!!! Polecam mieszkanie dwupokojowe z możliwością aranżacji trzeciego pokoju w doskonałej lokalizacji! Samo Centrum Poznania pełna infrastruktura doskonały dostęp do komunikacji...,2.0, drugie piętro ,both
2137,346.881,2.0,59.7,2.0,Poznań Grunwald ul. Kamiennogórska,Mieszkać wśród spokojnej zieleni czy dać się porwać rytmowi miasta? Trudny wybór ale nie musi Cię dotyczyć jeśli zamieszkasz na Młodym Grunwaldzie! Poznaj miejsce dzięki któremu skorzystasz z wygód miasta i ciszy Lasku Marcelińskiego! Zrób...,2.0, drugie piętro ,both
2138,345.0,3.0,76.4,2.0,Poznań,Na sprzedaż jasne i ciepłe mieszkanie w spokojnym sąsiedztwie na Ratajach. Mieszkanie znajduje się na 2 piętrze jest bardzo funkcjonalne składa się z 3 niezależnych pokoi jasnej kuchni przestronnego jasnego korytarza łazienki oraz wc co...,2.0, drugie piętro ,both
2139,712.924,4.0,98.88,2.0,Poznań ul. Droga Dębińska 19,Nieruchomości Mieszkania Nieruchomości Mieszkania,2.0, drugie piętro ,both
2140,380.0,3.0,67.0,2.0,Poznań ul. Jana Henryka Dąbrowskiego,Media ogrzewanie: miejskie ogrzewanie Informacje dodatkowe obiekt zamknięty winda domofon Opis Mieszkanie o powierzchni 67m2 znajdujące się na drugim piętrze czteropiętrowego budynku z windą i składającego się z 3 pokoi kuchni łazienki i wc.....,2.0, drugie piętro ,both
2141,368.838,2.0,59.49,2.0,Poznań Poznań-Grunwald ul. Bosa,Przedstawiamy Państwu nową inwestycję w centrum Poznania dzielnica Grunwald. Kameralny Trzypiętrowy budynek zaprojektowany w stylu tradycyjnym pozwala zachować poczucie bezpieczeństwa i rodzinnej atmosfery. Nowe Kamienice to idealne miejsce dla...,2.0, drugie piętro ,both
2142,325.08099999999996,1.0,44.41,2.0,Poznań ul. Droga Dębińska 19,Nieruchomości Mieszkania Nieruchomości Mieszkania,2.0, drugie piętro ,both
2143,224.637,2.0,39.41,2.0,Poznań Wilda ul. Rolna 37 I 39,Nieruchomości Mieszkania Nieruchomości Mieszkania,2.0, drugie piętro ,both
2144,205.96400000000003,2.0,33.49,2.0,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...,2.0, drugie piętro ,both
2145,368.0,3.0,67.0,2.0,Poznań Jeżyce,Polecamy!!! SPRZEDAM MIESZKANIE TRZYPOKOJOWE-67 m2-DZIELNICA JEŻYCE-NOWE BUDOWNICTWO-2 PIĘTRO-BALKON-OGRZEWANIE I CIEPŁA WODA Z MIEJSKIEJ SIECI CIEPLNEJ-OKNA OD PODWÓRZA- MIESZKANIE CIEPŁE I SŁONECZNE. Zapraszam do kontaktu Elżbieta...,2.0, drugie piętro ,both
2146,255.96,2.0,42.66,2.0,Poznań Wilda ul. Rolna 37 I 39,Nieruchomości Mieszkania Nieruchomości Mieszkania,2.0, drugie piętro ,both
2147,229.0,2.0,50.0,2.0,Poznań Jeżyce Ogrody ul. Ogrody Dąbrowskiego,***KUPUJ BEZPIECZNIE - OFERTA LICENCJONOWANEGO POŚREDNIKA TO GWARANCJA BEZPIECZNEJ TRANSAKCJI*** Zapraszam do zapoznania się z ofertą sprzedaży mieszkania położonego na Ogrodach . Bardzo atrakcyjna lokalizacja zapewnijąca szybką komunikację z...,2.0, drugie piętro ,both
2148,399.0,4.0,51.3,2.0,Poznań Piątkowo ul. Stróżyńskiego Teren Zamknięty Duzy Tara,Na sprzedaż zadbane i bardzo słoneczne mieszkanie dwupoziomowe na Piątkowie przy ulicy Stróżyńskiego. Teren zamknięty brama na pilota. Kameralny teren wyłożony kostką poz bruk zagospodarowany zielenią oświetlony z własnym placem zabaw....,2.0, drugie piętro ,both
2149,225.0,2.0,50.0,2.0,Poznań Ogrody Jeżyce ul. Dąbrowskiego - W Pobliżu Uam,Zapraszam do zapoznania się z ofertą sprzedaży przestronnego i funkcjonalnego mieszkania położonego przy ulicy Dąbrowskiego w Poznaniu. Atrakcyjna lokalizacja zapewniająca szybką komunikację z centrum miasta oraz bliskość terenów rekreacyjnych i...,2.0, drugie piętro ,both
2150,219.0,2.0,48.0,2.0,Poznań Łazarz ul. Dobra Cena 2 Pokoje Blisko Targów,Na sprzedaż bardzo ciekawe mieszkanie o pow. 47 70 m2 na 2 piętrze oficyny bardzo dobrze utrzymanej kamienicy z 1906 r. blisko węzła komunikacyjnego – most dworcowy w okolicy Targów dworca i Galerii Poznań City Center – ul. Małeckiego. Oferta...,2.0, drugie piętro ,both
2151,275.397,3.0,44.78,2.0,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...,2.0, drugie piętro ,both
2152,226.0,2.0,49.7,2.0,Poznań Grunwald ul. Keplera,Na sprzedaż: mieszkanie w 12 piętrowym bloku na ul. Keplera w Poznaniu. Blok został poddany termomodernizacji w 2012 roku. Lokal funkcjonalnie składa się z dwóch pokoi kuchni łazienki wc i przedpokoju. Powierzchnia użytkowa lokalu wynosi...,2.0, drugie piętro ,both
2153,189.5,2.0,44.93,2.0,Poznań Grunwald Górczyn Centrum Łazarz Ogrody ul. Raszyńska - Dobra Cena!!!,BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŚWIADCZONYM I LICENCJONOWANYM POŚREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu mieszkanie 2 pokojowe położone na Grunwaldzie ( ul. Raszyńska ). Na 44 m2 składają się dwa pokoje ( w tym jeden...,2.0, drugie piętro ,both
2154,799.0,3.0,104.0,2.0,Poznań Luboń ul. Jachtowa-Apartament,Polecam ofertę sprzedaży luksusowego apartementu położonej w kompleksie nowszych apartamentów WARTA PARK w Luboniu przy ulicy Jachtowej . Kompleks ten to noweczesnie zaprojektowane 3-kondycyjne budynki z podziemną halą garażową. Prezentowana...,2.0, drugie piętro ,both
2155,298.0,3.0,62.3,2.0,Poznań Jeżyce ul. Z Widokiem Na Park Zacisznie Położone,Zapraszam do zapoznania się z ofertą sprzedaży 3-pokojowego mieszkania usytuowanego w kameralnej kamieniczce przy ulicy Galla Anonima na poznańskich Jeżycach. Kamienica jest położona w idealnej lokalizacji w kameralnym otoczeniu na przeciwko...,2.0, drugie piętro ,both
2156,255.84,2.0,42.64,2.0,Poznań Wilda ul. Rolna 37 I 39,Nieruchomości Mieszkania Nieruchomości Mieszkania,2.0, drugie piętro ,both
2157,278.0,3.0,47.41,2.0,Poznań Winogrady ul. Hawelańska,Ciche mieszkanie na drugim piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Winogrady. Trzy pokoje z aneksem kuchennym okna wychodzące na południe; widok na inne budynki. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - wylewka...,2.0, drugie piętro ,both
2158,193.0,2.0,43.0,2.0,Poznań Grunwald ul. Bułgarska,Oferuje do sprzedaży mieszkanie w okazyjnej cenie na Grunwaldzie przy ul. Bułgarskiej znajdujące się w niskim bloku na 2 piętrze o powierzchni 43 7 m 2 składające się z 2 pokoi kuchni łazienki i korytarza stan do remontu mieszkanie do...,2.0, drugie piętro ,both
2159,319.0,2.0,65.9,2.0,Poznań Poznań-Stare Miasto ul. 27 Grudnia,Przedmiotem sprzedaży jest 2-pokojowy lokal mieszkalny (z możliwą funkcją biurową) o powierzchnia użytkowej 64 9 m2 znajdujący się na 2 piętrze w kamienicy w części oficynowej przy ul. 27 Grudnia w Poznaniu. Budynek od części frontowej jak i od...,2.0, drugie piętro ,both
2160,397.0,3.0,91.0,2.0,Poznań Wilda,Na sprzedaż mieszkanie mieszkanie o powierzchni 91m^2 składające się z trzech niezależnych pokoi (salon-33m^2 sypialnie-16 i 20m^2) nowoczesnej kuchni łazienki dodatkowego wc i przedpokoju. Do mieszkania przynależy również piwnica i balkon....,2.0, drugie piętro ,both
2161,349.0,4.0,74.0,2.0,Poznań Piątkowo ul. Różany Potok,| Ofertę prowadzi: Monika Celińska tel. 503 110 982 Polecam na sprzedaż mieszkanie w uroczym zakątku Poznania na os. Różany Potok. Lokal o pow. 74 m2 mieści się na drugim piętrze w niskim 3- piętowym bloku z 1994roku. Powierzchnie...,2.0, drugie piętro ,both
2162,205.963,2.0,33.49,2.0,Poznań Winogrady,NAJWIĘKSZA OFERTA RYNKU PIERWOTNEGO W WIELKOPOLSCE !!! PONAD 50 INWESTYCJI DEWELOPERSKICH W POZNANIU I OKOLICACH W JEDNYM MIEJSCU !!! U NAS W BIURZE : - zapoznasz się z aktualną ofertą ponad 30 deweloperów - wspólnie z doradcą wybierzesz...,2.0, drugie piętro ,both
2163,227.76,2.0,37.96,2.0,Poznań Wilda ul. Rolna 37 I 39,Nieruchomości Mieszkania Nieruchomości Mieszkania,2.0, drugie piętro ,both
2164,247.355,2.0,40.55,2.0,Poznań Winogrady ul. Hawelańska,Nieruchomości Mieszkania Nieruchomości Mieszkania,2.0, drugie piętro ,both
2165,278.615,2.0,54.1,2.0,Poznań ul. Głogowska,KAMIENICA PO REWITALIZACJI. OKAZJA!!! Mieszkanie znajduje się w kamienicy z 1910r. na 2 piętrze. Mieszkanie jest jednopoziomowe ilość pokoi 2 aneks kuchenny łazienka. Miejsca parkingowe są na parkingu ogólnodostępnym. Stan techniczny...,2.0, drugie piętro ,both
2166,288.858,2.0,46.59,2.0,Poznań Winogrady ul. Hawelańska,Nieruchomości Mieszkania Nieruchomości Mieszkania,2.0, drugie piętro ,both
2167,215.0,2.0,39.0,2.0,Poznań Dębiec ul. Czeremchowa,Oferta sprzedaży jasnego dwupokojowego mieszkania na ulicy Czeremchowej w nowo oddanym budynku z 2015 roku. Status mieszkania: pełna własność. Mieszkanie położone jest na drugim piętrze czteropiętrowego budynku który posiada windę....,2.0, drugie piętro ,both
2168,245.0,1.0,33.0,2.0,Poznań Piątkowo ul. Os. Batorego,BT-BEZPIECZNA TRANSAKCJA TYLKO Z LICENCJONOWANYM POŚREDNIKIEM!! Os. Batorego - dwupokojowe mieszkanie o pow. 33m2 położone na drugim piętrze budynku Atanera z 2000 roku. Na powierzchnię składa się: pokój dzienny z aneksem kuchennym przytulna...,2.0, drugie piętro ,both
2169,491.82,4.0,81.97,2.0,Poznań Poznań-Grunwald ul. Bosa,Przedstawiamy Państwu nową inwestycję w centrum Poznania dzielnicy Grunwald. Realizowana jest obecnie budowa budynku wielorodzinnego z 14 lokalami mieszkalnymi. Jest to kameralny trzypiętrowy budynek zaprojektowany w technologii tradycyjnej co...,2.0, drugie piętro ,both
2170,282.839,3.0,47.41,2.0,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...,2.0, drugie piętro ,both
2171,296.56,3.0,49.71,2.0,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...,2.0, drugie piętro ,both
2172,199.0,2.0,55.0,2.0,Poznań Jeżyce ul. Jana Henryka Dąbrowskiego 71,DOSKONAŁA INWESTYCJA - MIESZKANIE W CENTRUM Z NAJEMCĄ. Na sprzedaż mieszkanie dwupokojowe położone na drugim piętrze w kamienicy przy ul.Dąbrowskiego. Lokal o powierzchni 55 3m2 składa się w dwóch pokoi : 24m2 i 19m2 kuchni 5m2 korytarza 4 5m2...,2.0, drugie piętro ,both
2173,194.0,1.0,37.0,2.0,Poznań Grunwald Łazarz ul. Klaudyny Potockiej Lodowa,OFERTA GODNA UWAGI!!! UNIKATOWA OFERTA! Polecam do zakupu ATRAKCYJNE i FUNKCJONALNE 1-pokojowe mieszkanie położone na Łazarzu przy ulicy Klaudyny Potockiej.Mieszkanie znajduje się na drugim piętrze w NISKIM bloku (3-piętrowym) z CEGŁY z lat...,2.0, drugie piętro ,both
2174,312.0,3.0,71.0,2.0,Poznań Rataje ul. Os. Orła Białego,Oferuję na sprzedaż mieszkanie 3 pokojowe o pow. 71m2 na os. Orła Białego. 4 piętro / 10 Salon z dużą loggią 2 sypialnie kuchnia łazienka wc przedpokój. Do mieszkania przynależy piwnica. W pokojach na podłodze lentex okna nowe drewniane...,2.0, drugie piętro ,both
2175,330.43300000000005,2.0,57.19,2.0,Poznań Nowe Miasto ul. Ul. Milczańska 1,Mieszkanie w programie MDM!!! Na sprzedaż komfortowe mieszkanie o metrażu 57 19m2 na 2 piętrze przy ulicy Milczańskiej. Składa się z salonu kuchni w formie aneksu sypialni łazienki oraz ustawnego korytarza. Do mieszkania przynależy balkon....,2.0, drugie piętro ,both
2176,423.0,2.0,58.0,2.0,Poznań Wilda ul. Kosińskiego,Rozkładowe ciche mieszkanie na drugim piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Wilda. Dwa pokoje z aneksem kuchennym okna wychodzące na południe; widok na podwórko. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - gres...,2.0, drugie piętro ,both
2177,213.0,1.0,37.0,2.0,Poznań Grunwald,| NA SPRZEDAŻ przestrzenna kawalerka 37 m2 z widokiem na dziedziniec 2 piętro niski blok na Grunwaldzie w Poznaniu. FORMA PRAWNA: prawo własności do lokalu mieszkalnego wraz z księgą wieczystą. UKŁAD: mieszkanie składa się z dużego...,2.0, drugie piętro ,both
2178,209.99,1.0,37.0,2.0,Poznań Grunwald Górczyn ul. Daleka,Na sprzedaż wyremontowana kawalerka na GÓRCZYNIE 37m2. Główne atuty nieruchomości: • bliskość komunikacji miejskiej • cicha i spokojna okolica • zabudowa kuchni i sprzęt w cenie Nieruchomość złożona z: • pokój 24 m.kw • kuchnia otwarta z oknem...,2.0, drugie piętro ,both
2179,229.0,1.0,35.09,2.0,Poznań Stare Miasto Winogrady ul. Winogrady Cytadela Wykończone !,NOWOŚĆ! Okazja ! Gotowe do zamieszkania Mieszkania przy Parku Cytadela w atrakcyjnych cenach już od 5984 zł/m2 Polecam na sprzedaż mieszkania 1 i 2 pokojowe znajdujące się w kilkuletniej willi miejskiej w rejonie ul. Winogrady tuż obok Parku...,2.0, drugie piętro ,both
2180,170.0,1.0,29.0,2.0,Poznań Jeżyce Centrum Ogrody ul. Dąbrowskiego,Polecam kawalerkę Poznań - Jeżyce. Pełna własność na osobnej księdze wieczystej z udziałem w gruncie i częściach wspólnych. Kamienica z początku ubiegłego wieku. Została całkowicie zrewitalizowana w 2015 r. W budynku przeprowadzono remont...,2.0, drugie piętro ,both
2181,278.0,2.0,50.0,2.0,Poznań Naramowice ul. Błażeja,Na sprzedaż bardzo ładne zadbane mieszkanie w nowszym bloku przy ul. Błażeja na Naramowicach. Mieszkanie położone jest na II piętrze w bloku z windą. Dwa niezależne pokoje ponad 50m2. Kuchnia oddzielna z oknem w zabudowie. Salon ok.17m2 z...,2.0, drugie piętro ,both
2182,320.0,2.0,53.7,2.0,Poznań Grunwald ul. Smoluchowskiego,Przestronne mieszkanie na drugim piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Grunwald. Dwa pokoje okna wychodzące na zachód; widok na Lasek Marceliński. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - panele podłogowe terakota;...,2.0, drugie piętro ,both
2183,215.0,2.0,38.4,2.0,Poznań Dębiec ul. Ok. Łozowej,Przedmiotem tej oferty jest mansardowe klimatyczne mieszkanie 2-pokojowe w całkowicie zrewitalizowanym budynku z cegły z początku lat 50-tych na Dębcu w okolicy ul. Łozowej. Ostatnie 2 mieszkania w tej inwestycji w MDM!! W cenie komórka...,2.0, drugie piętro ,both
2184,320.0,2.0,74.2,2.0,Poznań Poznań-Wilda ul. Jana Kilińskiego,Do sprzedaży mieszkanie 2 pokojowe o powierzchni 74 2 m2. Mieszkanie z duszą w zadbanej kamienicy z zachowanymi i zadbanymi secesyjnymi lamperiami. Drugi pokój z możliwością podziału na dwa pokoje. Nowa instalacja prądu i gazu. Ogrzewanie: piec...,2.0, drugie piętro ,both
2185,237.06,2.0,39.51,2.0,Poznań Wilda ul. Rolna 37 I 39,Nieruchomości Mieszkania Nieruchomości Mieszkania,2.0, drugie piętro ,both
2186,278.0,3.0,60.0,2.0,Poznań Rataje ul. Falista,Na sprzedaż mieszkanie 3-pokojowe 60 m2 po remoncie. Lokal znajduje się na drugim piętrze w 8 piętrowym bloku przy ul. Falistej w Poznaniu w budynku znajdują się 2 windy. Układ : 1 Pokój 17 9 m2 z przestronnym balkonem 2 Pokój 10 7 m2 3 Pokój...,2.0, drugie piętro ,both
2187,199.0,1.0,34.4,2.0,Poznań Centrum Stare Miasto ul. Centrum,CENA do Negocjaji!***KUPUJ BEZPIECZNIE - OFERTA LICENCJONOWANEGO POŚREDNIKA TO GWARANCJA BEZPIECZNEJ TRANSAKCJI*** Zapraszam do zapoznania się z ofertą sprzedaży mieszkania położonego w Ścisłym Centrum przy ulicy Gwarna/Fredry. Atrakcyjna...,2.0, drugie piętro ,both
2188,329.0,2.0,43.5,2.0,Poznań Grunwald ul. Brzask,BEZ PROWIZJI !!! PROWIZJĘ DLA BIURA POKRYWA WŁAŚCICIEL. Polecam na sprzedaż 2 pokojowe mieszkanie (salon z aneksem kuchennym pokój) z balkonem w luksusowym apartamentowcu z 2010r. firmy Ataner na ulicy Brzask z całodobowa ochronę zamkniętym...,2.0, drugie piętro ,both
